Utterance,labels
伊達政宗像について。 つい数ヶ月前にWikipedia:削除依頼/ファイル:伊達政宗の騎馬像01.jpgを議論してまして。 同一被写体の画像は余り面白くないなと言った次第です。,2.6666666666666665
いいですか？ 金利の上げ下げという金融政策は科学的にも、社会的にも実証されているわけです。 だから、高橋氏もそういってるわけです。,0.6666666666666666
の版（利用者:アルファルドさん執筆）は加筆部分のみ採用する。 重複部分があれば、ページ上部にある記載を生かす。 ただし、後述の形で充実した説明がある場合は詳細部分は後述部に移すことも認める。,2.0
１.論文アクセスリンク(CiNii)をたどると同姓同名の別人の論文があるだけなので、以下を脚注ごと削除。 ついでに本文も合わなくなるので「伝統的ホロコースト史学」という言葉も削除。,2.3333333333333335
言わんとするところはわかるのですが、出典無しでそのように定義づけるのは独自研究になってしまいそうです。 ちゃんとした演劇用語事典などに「シチュエーション・コメディ」について載っていればいいのですが。,2.3333333333333335
戸田恵梨香「大阪は下品汚い」   保護解除依頼のページからやって来ました。 残念ながら依頼者の意見だけでは解除は難しいと思います。,2.3333333333333335
こんにちはM338といいます。 この記事槌は、2005年から多くの方々によって書き込まれ技術的な説明に偏る事無く幅広い内容の記事として読ませて貰っていました。,2.6666666666666665
皆さん御意見ありがとうございました。 残念ながら武天界さんが6ヶ月間の投稿ブロックになってしまったようです。,2.3333333333333335
本項目に「非同盟諸国首脳会議」を統合することを提案いたします。 非同盟諸国首脳会議は元々、非同盟の立場から生まれたものであり、両項目は内容がかなり重複します。,3.6666666666666665
現状では神門善久による個人的な意味づけ、感情的な責任論、非科学的な原因論が、冒頭部に大量に展開されています。 このような文章は決して百科事典的な「事実に関する記述」ではありません。,1.3333333333333333
MMMRCOWさんへ。 Wikipediaの方針に「事実確認と正確さについて定評のある、信用できる第三者情報源に基いて書くべきです。」とあります。,1.6666666666666667
OVA版のあらすじの記述について、編集合戦になりかねない状況にあります。 私の意見としては、2016年2月27日 (土) 21:35時点での記述は、正直長すぎると思います。,1.6666666666666667
なお、編集合戦を引き起こすことや、保護することを目的に rv したわけではないのでご了承下さい。 性急すぎる編集は好ましくないということが大前提にあります。,2.3333333333333335
傷つけてしまったのなら申し訳ありません。 独自研究と言うとキツくなると思って、「独創」という言葉を使いました。 「独創的」って素晴らしいですから。,3.0
朝日新聞はこのような記事を書いています。 これは明らかに立憲民主党に対して攻撃したような記事です。 支持者からも批判が出ました。,2.3333333333333335
はじめまして。 ふんわりさん。 ノート:動物の方にも書いたように、私自身はニホンザルの専門家というわけではないので、お力にはなれませんが、一般論だけ書きます。,3.0
残念ながら、貴方の李舜臣像は戦前の日本が軍拡のために流布した物語的な俗説と一致しています。 研究の進んでいない欧米でも同じ物語や俗説レベルの情報源を使っています。,1.3333333333333333
関連書籍を増強して下さり、ありがとうございます。 正確性のテンプレは、Wikipedia:正確さに疑問がある記事の条件を満たしていないので、ひとまず外しました。,2.6666666666666665
呼び名の話で恐縮です。 用語問題は何度か出ているようですが、今回は将来への処置を考えておいて欲しいという提言です。 自然エネルギーが再生したものではないことは、普通の人なら理解している筈です。,1.6666666666666667
「フラウィウス闘技場」の名称の通りですね。 しかし、どう表記するかは少し考えなければならないのではないでしょうか。,2.0
このような記事の内容充実に直結しない論争は早期決着が望ましいと考えます故、私はそれでも構いません。 ただ1つだけ条件があります。,2.6666666666666665
色々な意味で間違いということです。 JPOVでなければ間違えていても記載できると考えてるんですか？ それこそ本末転倒です。,1.3333333333333333
神木隆之介の出演作品もかなり増えてきましたし、「現状では見にくい」という感じがします。 今後もさらに急速に増えることが予想されますので、そろそろ出演作品を主なものだけにしたほうが良くないでしょうか。,2.6666666666666665
「ロビンス」の表記はやめて「ロビンズ」にしたいです。 なぜ「ロビンス」の表記なのですか？ 日本社名はB-R サーティワン アイスクリームのようですし、ロビンスの表記に出典があるとも思えません。,1.0
話は奈良時代の話で、「浦島が子」と万葉集に歌われています。 大抵、「子」と付くと未婚男性ですね。 で・・乙姫と一緒に暮らしたとなっているのですが・・竜宮城に行く前に乙姫と結婚しています。,2.6666666666666665
「要出典」をつけておいたところを中心に出典の無い記述を除去しました。 出典の見つかる可能性がありそうなものは下に挙げておくので、本文に復帰させる場合は出典つきでお願いします。,2.3333333333333335
テンプレートが添付された時点では議題が無く、指摘の6分間ではなく、およそ9時間投稿されなかったので、テンプレートを剥がしました。 支離滅裂とも思いませんし、特に責任も感じません。,2.0
すいません。 私の利用者ページで指摘を受けました。 タグは外します。,3.0
"現状では反対よりです。 有意な「フィリップ・ジャック・ブルックスの名前で現在試合を行っている」という情報がありません。 UFCで試合しても、2,3試合した程度では直ちに改名するべきとも思えません。",2.3333333333333335
どのような理由から砂漠では戦えないのか理由を示してください。 上記発言を引用した本に理由までは書いていなかったのですが・・・砂漠用の戦車には細かい砂塵に対する防御が徹底的に施されています。,2.6666666666666665
Calveroさんコメント有難うございます。 私の調べた範囲で、中野友加里さん本人のサイトは存在しないようです。,3.0
ブラジルサッカー監督のメネゼス監督が解任されたというニュースを聞きました。 メネゼスも使うようですのでリダイレクトを作成し見送ります。,2.0
125.31.99.184氏、125.31.92.67氏、125.31.101.212氏が差戻ししていますが、記事の見出しに定義されていない曖昧な文言は使用すべきでありません。 モーニング娘。,2.0
下記の内容の曖昧さ回避を造ろうと考えていたのですが、このページの上部に付記したほうが良いでしょうか？ 実際その方が綺麗ですし、ご意見をいただければ幸いです。,3.3333333333333335
現社名は上海宝鋼集団公司ではなく宝鋼集団有限公司であるようですが（しかも、2005年から）。 ご丁寧に政府の公告も出てます（）。,2.0
表記関連をちょっと調べてみました。 ゲーム  Xbox 360版  公式サイト - サイトのタイトルは「Blue Dragon」、ゲーム情報では「ブルードラゴン」表記。,2.3333333333333335
私が書いた、”ルーシエンは「明けの明星」を意味する、ティンドーミエルと呼ばれていた。 ”、という記述を、Earendilさんが、”ルーシエンは「明けの明星」を意味する、ティヌヴィエルと呼ばれていた。,2.3333333333333335
バガボンドの項が肥大化して見づらさを感ます。 登場人物は分割を検討しても良いのではないでしょうか？ バガボンドの項が３２キロバイトを超えてますので、最近編集する時に容量の重さを感じます。,1.3333333333333333
とりあえず編集してみました。 コレをベースに削除、修正、加筆、若しくは全く削除、新規文でもかまいません。,3.0
急ぐつもりはありませんが、いつまでもぐずぐずやっていても仕方がないし、投票を行うことには異論はないようですので。 反論の形での意見はいりません。,0.3333333333333333
コメントありがとうございます。 『Seventeen (雑誌)』が正式な名称かどうかではなく、改名提案のないまま移動した手続きに問題があると考えます。,2.6666666666666665
各メモリの項に「○○と組み合わせた場合は～」と簡単に表記するだけでもいいんじゃないんでしょうか。 サイクロンとメタルの相性が悪い事など、メモリの特性を説明する上で必要な事だと思います。,2.3333333333333335
すこし間が空いたため文章が長くなります。 申し訳ありません。,4.0
先ほど両記事から新国立競技場建設を巡る経緯への分割を行いました。 とはいえまだ内容として煩雑なところがありますのでより適切な形で整理頂ければと思います（カテゴリ付けを含む）。,2.3333333333333335
議論が錯綜したので、改めて...。 本稿の記事名をNHKから自国民を守る党からNHK受信料を支払わない方法を教える党に変更することを提案します。,2.0
有難うございます。 実際、記事を立てるとき、大いに迷った点です。 他言語版は分かれています。,3.6666666666666665
申し訳ないが、「詳しく記載したいのなら、キ・ソンヨンのページに記載すればいい」というのには反対。 同選手の行動が何に由来するものなのかは本人の胸の内です。,2.3333333333333335
色んな事情がある訳です。 この埼玉県の提案に疑問を思って、広島県でも「一線を引いた形」で提案したのですが、閲覧者不在の議論だった様に思います。,2.0
「デュバイ」はおかしい。 ↑発音じゃねーの？ アラブ首長国連邦の首都はアブダビだろ。,1.3333333333333333
ありがとうございます。 他の方のご意見も伺いたいところですが、とりあえず返信させていただきます。,3.3333333333333335
事件の規模の割にあまりにも記述が少なすぎないかと思い加筆したのですが、数日前まで同人イベントについては記載してはならない、とテンプレートが貼ってあったのですね。 気付きませんでした。,2.3333333333333335
ドクターヘリの法整備と定義については、救急医療用ヘリコプターを用いた救急医療の確保に関する特別措置法（平成十九年六月二十七日法律第百三号） が施行されております。 本記事の冒頭にも記述してあります。,2.0
改めて、使用後写真をせいぜい１枚程度にすべきで、残りの写真の削除を提案します。 理由は、本質的な問題ではないからです。,1.6666666666666667
ｗｙ1  本文記事でドイツの博士号がすべて「Doctor」と記述されていますが、これについて質問です。 この節の題名のように、これまでドイツ語では「Doktor」と綴るのが正しいとされてきました。,2.0
「まず、数学で仮定を用いることはまれです。」のひとことでH335氏が数学に縁の無い人物であることがわかります。 そしてこの誤解によって書かれた二つの段落は意味の無いものです。,2.0
提案開始から2か月と2週間が経ちましたが議論を終了させてもよろしいでしょうか？ Takaguさんは2月25日に終了に賛成しておられます。,3.0
ラジオを聞くほど諏訪部順一さんに対し興味もない方が編集すること自体に疑問を持ちます。 記事を見た人が受ける印象まで考えられていません。,2.6666666666666665
"2009年欧州議会議員選挙の記事を英語版 (:en:European Parliament election, 2009) から翻訳して投稿しました。 ただし、いくつかお断りしておきます。",3.3333333333333335
初めまして。 HANSONさんが一度修正し、後、差し戻した「地質」の部分を「地層区分」に訂正しました。 理由については、当該記事のノートに記述していますのでご参照ください。,3.6666666666666665
笛の記事立てちゃっていいのではないでしょうか。 無残な状態を長く晒すことのないようお手伝いするつもりです。,1.6666666666666667
コメントありがとうございます。 一つにまとめた理由は、SpoilerHに関するノートに確かに複数使用の技術的弊害が論じられていたので、その点は春日椿氏の議論に妥協したわけです。,3.6666666666666665
ある議論をする場合に、将来無限に考えうるあらゆる視点が網羅されるわけがありません。 全ての視点が網羅されるまで議論を続けていては永久に終わりません。,2.0
大変充実した記事で、じっくり読ませていただきました。 質問ですが、文中にハーロン・ブロック、ハーロン・ブラックが混在しています。 どちらかに統一したほうが良いと思います。,2.0
●韓国での割礼（包皮切除手術）の実施比率は高いと思います。 なぜなら、韓国には徴兵制度があって、包茎状態のまま軍隊へ入ると馬鹿にされたりひどいイジメに合ったりするからとのことです。,1.6666666666666667
あなたの思想論はどうでもいいですが、「表現の自由」から「親米・親米保守」までリンクさせるのは飛躍しすぎです。 落ち着いてください。,0.6666666666666666
こんな感じでよろしくて？ ソースは業務概況書（平成16年度）。 業務概況書の公表は法定事項（日銀法55条）。,1.6666666666666667
いったん提案を取り下げました。 引き続き、こちらで議論を続けたいと思いますがいかがでしょうか。,3.6666666666666665
厳密には異なります。 本文でも触れられている通り、1939年に日本は南海諸島を占領、併合しています。 占領という言葉からも分かる通り、この当時の使用法には「沖縄県」や「台湾」は含まれていません。,3.0
検討結果の記述１  執筆者が偏った視点で記述したようには感じませんが、表現上中立的にならなかったと考えます。 指摘点に対する修正案を提案します。,2.6666666666666665
この記事については全面的に書き直すつもりで準備中です。 しかし反映できるのは早くても数ヶ月先という状況です。 現在の記事が長くなっているのは年表があるためだと思います。,2.6666666666666665
日本の、それも現代の食習慣についてだけ書いてあるのが問題かなと思います。 江戸時代には江戸と上方で飯を炊くのが異なったという記憶がありますが、いまは資料がないので加筆できません。,3.0
小山田氏がある程度武田氏から独立した存在であったのは確かだと思います。 そうでないと説明のつかないことがほとんどですので。,2.6666666666666665
その事例に出典が全くないのですから削除されるのは当然です。 繰り返しになりますが、Wikipedia:検証可能性の以下の方針をお読みいただきたく思います。,1.0
世界の国の人口密度の順位は、何年度の順位ですか？ 2002年に国連人口部が発表したデーターによれば、日本の人口密度は1平方キロ当たり336人で、世界第5位といいます。,1.3333333333333333
どうせ移動させるんだったら「パルサロスの戦い」ほうが良かったなぁとか思ったり。 多分ファルサルスは地名のラテン語読みでファルサロスがギリシア読みだと思うので。,1.6666666666666667
私は高校でサラーフ・アッ＝ディーン（サラディン）と教えられました。 サラーフッディーンではないです。 教科書は山川で、15年ほど前の話です。,1.6666666666666667
射程について、ソースが載っていないのですが。 英語版とも数値がまったく違うし、変えたほうがよいのでは？ ノート:AGM-88 (ミサイル)の議論を受けての提案です。,2.3333333333333335
実際に著作権的な訴訟などが発生していないのであれば、「盗用問題」という表記は誤解を生むのでは? 現在の作成されている大半の物語は、過去の物語の部分的な模倣の上に作られていますし。,3.0
（査読性改善のために段組みを修正させてもらいました）コンソーシアム→政府間商品機関ですか？。 これは全然耳にしない言葉ですが・・・。 ちょっと厳しいのではないですか？。,2.6666666666666665
お返事ありがとうございます。 一日千秋の思いで待ちわびておりました。 ことに観点につきましてご理解頂けなかったこと、不徳の致すところです。,2.6666666666666665
皆様お疲れ様です。 来歴の当面の表記について、議論も終盤かと思いますが、最後まで寛容さを忘れずに、存命人物のプライバシーの尊重に対しては特に注意深く取り組ませていただきます。,4.0
GAME-Mさん、情報ありがとうございます。 自分は小説しか読んでおらず、小説の発売時期などから、小説のほうが原作だと勘違いしておりました。 浅学で申し訳ありません。,4.0
こんにちは。 該当部分を書いた者です。 注釈にどうやって典拠を付けたらいいのか分からなかったので、典拠をつけてませんでした。,1.3333333333333333
どなたでも編集しやすいように「ノート:クリスマス/改稿案」にコピーしました。 「利用者:Obendorf/クリスマス」の方はコピー元の日付け（版の指定）が無い点も気になりました。,2.6666666666666665
通りすがりのものですが。 マスターヘッドの説明の中の「全知全霊の石像のような姿」の「全知全霊」って聞いたことの無い４字熟語ですが、ひょっとして「全知全能」と「全身全霊」が合さっちゃったんでしょうか。,2.0
提案者の Kanjy です。 今回の結論として、私の提案は全て否決され、以下の2点にまとまったものと理解します。,3.6666666666666665
所在地が「国立公文書館」「国会図書館」となっていますが、これは「アメリカ国立公文書館」とか、そんな感じの方がよろしくないですか？ 私は一瞬、日本の国立公文書館に複写があるのかと思って驚きました。,2.0
コメント依頼を見て訪れましたが、この長文合戦では読むだけで骨が折れますね。 一旦セクションを立て直して、互いの論点を整理して始められることをお勧めします。,3.0
「類似」と「影響」は区別したほうがいいですね。 「類似」というのは似ているというだけですから、作品を比較していうことができます。,3.0
アメリカの直接軍事介入を決定したのはケネディとするのは間違っていると思います。 確かに1961年から彼は軍事顧問団を送り続けましたが、1963年にはそれを再検討しています。,2.6666666666666665
Violetukjunさん、Saints Row 2へ加筆ありがとうございます。 あまりプレイしてる人が日本では少ないみたいなので、加筆は助かります。,4.0
これまで、ファミリアの説明と登場人物の説明が、重複していて読みにくい。 登場人物間で同じ内容が細分化されていて、もしくは重複していて読みにくい。 あらすじと重複する部分（同じレベルの記載）が多い。,1.6666666666666667
脂肪酸編集に関わったJuanitaです。 はじめまして。 脂肪酸は嫌気云々という編集は初版から存在しているようです。,2.3333333333333335
「便衣隊考」というウェブページへのリンク掲載をめぐって編集合戦になっています。 リンク先は掲示板投稿を転載したもので、人類の知識として共有されたものから程遠く、ゲリラについての解説ですらありません。,1.3333333333333333
ここから除くという結論に賛成します。 本来、ウィキペディアは百科事典の作成に目標を限定することを基本的な考えとしています。 現在、議論中の画像はどの項目に記載するにせよ著しく普遍性を欠いています。,2.6666666666666665
今存在しないのだとしたら、大百科とかアニメwikiとかに書けばいいのではないかと言ってるじゃないですか。 とにかくWikipediaでは受け入れられません。,1.0
そもそも、ローカルルールを作るまでもなく、ページを即時改名するのは自由です。 主題自体が明らかに改名した場合において、基本的に反対意見は出ません。,2.6666666666666665
逆に移動した5ちゃんねるから2ちゃんねるに記事を分割したら何が残るのでしょうか？ 前史として要約した2ちゃんねる時代の記述があれば記事としてはそれで十分と思われますが。,1.3333333333333333
「連邦鉄道」はBundesbahnenの翻訳です。 一応ドイツ連邦鉄道（旧DB）などでも定訳となっているはずで、記事名としては「スイス連邦鉄道」を強く支持します。,2.0
WinterLiveに関しては｢初めてテープ｣ではなく｢初めてMTR｣が使用された。 ということではないでしょうか。,3.3333333333333335
以前「クウガの記事をコメントアウト」した人ではないが、「オダギリと仮面ライダー」の章は、あまりに感情的で主観的な内容が多すぎる。 本人の発言とそれに対して反発するファンが居る事を書けば十分。,2.3333333333333335
どの辺が｢宣伝活動的利用・個人思想の流布｣なんですか？ 開発者がラスカー賞を受賞したことですか？ 具体的な場所を教えてください。,2.3333333333333335
移動には反対いたしません。 しかし、Lakebuelさんの「このような何ら著名性のない海外の小規模自治体について、記事の作成自体に一定の制限が必要と思います。」のような考え方には強く反対致します。,2.0
出典削除を差し戻し。 技一覧の記述が過剰な内容との指摘は既にしております。 公式サイト参照。,0.3333333333333333
公式な方針のご案内をさせて下さい。 思想関連項目なので、感情的になる場面も多く、無駄なリバート合戦を招きたくないので・・。,2.3333333333333335
Su-no-Gさま。 解説ありがとうございました。 求核置換反応#SN2反応では立体が反転するのが普通なんですね。,3.3333333333333335
"私も各検索エンジンで検索を行いましたが、全体的に「ビスタ」発音のほうが多いと感じます。 検索結果数もYahoo! Japanでは1,863倍（ビスタ＞ヴィスタ）となっています。",3.0
名張毒ぶどう酒事件も確かにご指摘の通りですね。 これも除去でいいのではないかと思います。,3.0
なんか着色されてないですか？ ０００００—以上の署名の無いコメントは、219.101.91.152（会話・履歴）さんによるものです。,2.6666666666666665
現在の西郷隆盛の内容はあまりにも貧弱である。 かく批判する私も、西郷を一人で書くほどの自信がない。 西郷の生涯は幕末・維新史そのもので、書けば膨大な量にのぼる。,1.6666666666666667
本来いずれも一般人が利用できる情報ながら、気象庁が片方を「一般向け緊急地震速報」と呼び続けているから、まぎらわしい。 誤解を避けるため、“一般”という語を一般的な意味で用いないよう編集した。,2.3333333333333335
賛成0反対1のため、当初の1週間期限の提案は取り下げます。 しかし、別要素もあるとはいえこの件が大きく関わって倉持明日香・高城亜樹・大家志津香が全保護となりました。 そこで、再提案をいたします。,2.6666666666666665
from 中国語 version： “眼圧は 統計です。 そして、「眼圧が高い」を 話てありません。,1.3333333333333333
Toki-hoです。 219.173.119.57さん、ご指摘ありがとうございます。,3.0
確認致しました。 Wikipedia:保護解除依頼によると、一ヶ月程度記事の保護が続くと思われます。,3.0
詳しくは存じませんが、とりあえず気が付いたものだけ。 一ヶ月単位となると、はやぶさより後ですが、去年行方不明になって今年見付かったナノセイルD2が知られています。,2.6666666666666665
現時点での情報を追加。 現在は一般への貸出も行なっているらしい（古い貸出プログラムのページが存在するため）のですが、新しいページでは地域振興のための目的に貸し出すプログラムがあります。,2.0
この記事の主執筆者です。 国内で出版されている野鳥ガイドにおおむね共通するのですが、種カモメについて包括的に記述しているのか、亜種カモメについてのみ記述しているのか不明瞭というものがあります。,1.6666666666666667
親記事と各カテゴリの改名、ライブウェアの統合は完了。 リンク・カテゴリの張り替えは膨大なためbot作業を依頼する予定。,2.0
（反対）なんかもう分割してしまってるようですが、反対です。 パッショーネはこの部だけに閉じている事であり、既に連載も終了していますので、漫画にかかれている以上に拡がりません。,1.6666666666666667
信頼できる情報源とは考えられません。 ファミ通のニュースには制作会社のコピーライトが有り掲載許可を取ったニュースですので、こちらだけなら問題は無いと考えます。,1.6666666666666667
ご意見ありがとうございます。 > 言語学の分野では広東語、福建語という言い方はまずしない 大体そのとおりです。,3.0
「『支那事変』とは対米開戦前の期間の日中戦争を指す」が独自の見解ではないことは先に示した通り。 それに対して、IPユーザーは的外れな検索結果とウィキペディアの内部参照でしか根拠を示していない。,1.0
何を特徴として選ぶのが、取り扱いが難しいなと思います。 特徴であることが争いないほど明白なことならば、概要に一言触れて詳細は本文中の該当項目に委ねれば済みそうな気がします。,2.3333333333333335
「戦車だけ」ではなく、「ドイツ語だけ」です。 言語の違いを無視するのはナンセンスです。,0.6666666666666666
本項をWikipedia:ウィキプロジェクト ギリシア神話の方針に従い、長母音表記を含むベレロポーンへの改名を再提案します。 ご意見がありましたらよろしくお願いいたします。,3.0
意見をうかがいたいのですが、もう少しお付き合いしていただいてよろしいでしょうか。 すみません。,3.0
学会に照会中です（そう記載しました）が、地震に関しては、学会は統制されている面があり、必ずしも真実に忠実ではないかもしれません。 それ（真実を語らないこと）が正しいという考えもあるかもしれませんが。,2.0
お答えします。 必要不可欠とまでは言いません。 「諭すようなこと」だったのも認めましょう。,1.3333333333333333
ササニシキさん、感違いとゴリ押しでWikipediaを個人利用するのは止めてください。 差し戻しは決して当て付けではなく、「～なので注意。」という記述はWikipediaの概要に適切でない。,1.3333333333333333
全く反対です。 現状のカントの記事でも外国語の文献を「アカデミー版」と表現しているで、あなたの説明は間違っています。 このことについてご説明して下さい。,2.0
追記ありがとうございます。 確かにこのディベートの記事は成り立ちややり方についてのみで、論者の技術的な記述が抜けています。,3.6666666666666665
ぽたしかさんもコメントありがとうございます。 ガラケーでの確認もして下さる方も現れれば1番いいのですが…いらっしゃらないでしょうか。,4.0
「著作権保護切れ」について。 「著作権保護の期限が切れたので歌詞が掲載されているページ」は、「著作権保護の期限が切れた」が正しければ、著作権者の死後一定期間経過しているケースだと思います。,3.0
先ほど作業を終えました。 以下編集の概略。 「明治政府」節を作成し三傑・大山巌・板垣・岩倉・三条・槙村・勝・江藤の記述を移動。,2.0
やはり的外れです。 その内容が正しいかどうかあるいは事実に基づくか基づかないかの別はなく著作者が別の内容を加味して編集すればそれは二次著作物です。,1.3333333333333333
このアニメのＥＤ曲は、ヴィジュアルバンド・ピエロが歌っていたはずでは？ テレビ愛知では歌っていました。 歌いだしは「幾億の～」です。,2.3333333333333335
「35を超えるとお母さんの羊水が腐ってくるんですね」発言 2008年1月29日放送分でこの問題発言をした。 これは特記すべき。 ＊収録番組だったのに、マネージャーもディレクターも放置した。,1.0
FFXI関連記事の複雑化が起こってきているので再度分割や項目移転などをすることを提案をします。 FFXI関連記事の再構築が主な目的です。,2.6666666666666665
あなたもつくづく飲み込みの悪い方ですね、こうなった以上はいくら端的にまとめようがもめるばかりです。 一旦相手に道を譲って、そのあとで文章を差し込んだら早いと言ってるのです。,0.0
会社でマクラーレンっちゅうイギリスの会社があるそうです。 一番有名なのは、本稿記載のレーシングチームで構わないと思いますが、 「まくらーれん」ってイギリスのよくある苗字なんでしょうね。,1.0
改名提案者です。 先ほど完全読破したので、駒井和愛氏の論文に関する追加情報を記しておきます。,2.6666666666666665
2007年のドイツグランプリの記述で「ニュルブルクリンクが決まっていて…ドイツのニュルブルクリンク、…も消滅した」とあります。 矛盾していませんでしょうか。,2.0
果たして無重力と無重力状態という言葉の違いをクリアに定義できるのでしょうか？ これらの用語は基本的に、専門家の間でも感覚的に用いられている用語だと思っています。,2.0
振動力発電ですが、再生可能であるという検証可能な情報源が見つかりません。 記載を外しました。,2.0
検索するとカラドボルグではなくゲイボルグだとする意見もあります。 すでにWikipediaをソースとして書かれたと思われる記述もちらほら見られますが、これには出典はあるのでしょうか。,2.6666666666666665
せっかくのコメントですので、タイトルを追加してみました。 さて、歴史の記事に研究史（シロニー氏はここ最近のものですが）を記載するのは当然だと思いますが、いかがでしょうか。,3.3333333333333335
統合する合理的な理由は見当たらないため反対。 個別に詳細を解説し、ここでは全体的に一貫して見られる特徴と一例を記述している現在の形態で十分。,0.3333333333333333
オックスブリッジと並ぶ名門。 学部によってはオックスブリッジを超えるレベルってありますよ。 ですから、表現には問題ないのでは。,1.6666666666666667
こんにちは、Tatsujin28です。 まず、記事名はWP:NC（記事名の付け方）に拠ります。 要は（引用）日本語話者の大多数にとって、最も曖昧でなく、最も理解しやすいものであるべきです。,3.0
Elmaさん、コメント戴きありがとうございます。 先日は編集が重なってしまってElmaさんの記述を私が上書きしてしまい、どうも失礼しました。,3.3333333333333335
その必要は感じません。 電子計算機は「こんぴゅーたー」と発音するがコンピュータと書いています。 移動（改名）はしないでください。,1.3333333333333333
相当な勢いで記載を整理しましたが、「独自研究の恐れがあるので出典を明示せよ」とのタブが加えられました。 出典を示すことは一応可能なのですが、いちいちそれぞれの文章につけていくと煩雑です。,2.3333333333333335
Kinno Angelさん、提案の整理ありがとうございます。 いきなりカトリシズムに統合しようという私の提案は性急でしたね。,3.6666666666666665
プロジェクト:フィクション/登場人物と設定の記述による整理をしようということです。 例えば『優等生』において『劣等生』と違う設定で描写されていることは、活かせる記述でしょう。,1.6666666666666667
「全人大」ですが、一部報道で「全人代」とする報道テロップがあり世間でも混乱をきたしているようです。 現在NHKは「全人大」で譲る気配はないようです。,2.0
この案は最終の形式ではない。 新作が進むにつれて、表の大小な変化した可能性もある。 略称は主な慣用の方に参考した。,3.0
項目名は、人口過多でありながら、内容は人口過密について扱われています。 確かに、人口過密は人口過多問題の内の一つに含まれると思いますが、人口過多は「多過ぎる」問題であって、密度とは関係がありません。,1.6666666666666667
Tiyoringoさんに賛成です。 Ray goさんへ。 色々と「無責任」の語義について御説明されておいでですが、「記事の改善」ではなく「記事の悪化」に動いたら、それは無責任と思います。,1.0
あまり気が進みませんが、では大前提から順を追って確認してゆきましょう。 ウィキペディアは共同作業によって百科事典を編纂するプロジェクトです。,3.0
寺崎裕香の写真について、削除、削除の取り消しと編集合戦が行われています。 記事の編集は一旦やめてノートでの議論をお願い致します。,2.3333333333333335
ビザンツ帝国滅亡までローマ帝国が存続したとするのは如何なものでしょうか。 いくらローマ帝国を名乗っていたとしても、ビザンツ帝国はローマとは別物ではないでしょうか。,2.3333333333333335
