Utterance,labels
"No tiene Cura... (there ain`t no cure”, Summertime Blues - 1958) Abril de 2005 Eddie Cochran fue como un sueño que tuvo Estados Unidos. Hacía apenas un minuto era sólo otro adolescente de los 50`. Al siguiente minuto era una estrella, vendiendo discos, haciendo peliculas de Hollywood, codeándose con su colega Elvis.",1.6666666666666667
"A pesar de tener toda la razón, no te harán caso....: ) La historiografía oficial, predominantemente castellanista, no puede reconocer que la coronación como emperador de Carlos de Gante significa la subordinación del reino castellano al imperio de los Austrias. Es el fin de las pocas glorias del reino castellano, porque a partir de ahí entrará en crisis y agonía final.",1.0
"En la página de Achtung Panzer! incluye todos los modelos de Stug dentro de la categoría cañón de asalto/cazacarros, lo cual no es correcto. La capacidad de destrucción de carros del Stug es bien conocida, pero no era ése el cometido para el que fue concebido y así lo decía el propio manual.",1.6666666666666667
"Creo que cualquier persona que lea el artículo se dará cuenta de que necesita una buena reforma. Hay partes perfecta y neutralmente redactadas, hay otras pésimamente traducidas de textos de otros idiomas y otras (ejemplo: ésta) que son totalmente parciales y dan graves juicios de valor sin ningún tipo de referencia que puedan soportarlas.",1.3333333333333333
"En el artículo se comenta que Tiberio solicitó a Augusto divorciarse de su esposa y casarse con Julia la Mayor, hija de Augusto y viuda de Agripa., con una nota de referencia a la Vida de los doce césares de Suetonio. En la referencia se ve claramente como Suetonio comenta que Tiberio fue forzado a divorciarse.",2.3333333333333335
"Otra cosa, y si me estoy poniendo pesado, digánmelo. Yo sería muy partidario de quitar de la bibliografía las llamadas colaboraciones póstumas con August Derleth. No es que tenga nada en contra de Derleth, pero muchos de estos relatos fueron totalmente escritos por Derleth a partir de una entrada de una o dos lineas del Commonplace Book o Libro de las Ideas como lo conoce el lector español.",2.0
"Alfanje, Si ves más arriba, hallarás que me refiero a las páginas de Google en español exclusivamente. Así, la búsqueda  da about 2,520,000 Spanish pages for Zimbabwe, mientras que la búsqueda  da about 432,000 Spanish pages for Zimbabue. No sé dónde esté, en el caso, el sesgo lingüístico (que si lo habría, claramente, si buscara sin la restricción de idioma).",1.6666666666666667
Me revirtieron mi edición. (Deshecha la edición 117653876 de Manfariel (disc.) ¿Hay motivo para eliminar la traducción como aliento de Dios?,2.0
"Tenemos que corregir varios malentendidos populares. El tanque FT 17 nunca existió, y esta designación nunca fue aplicada. La falsa designación FT 17, que ha existido desde hace muchos años, se originó en un alemán Taschenbuch (Manual de identificación) de los años 1930, en el que los autores trataron de clasificar los tanques franceses atribuyendo a cada uno de ellos un año de origen.",2.0
"La ausencia de demostración de teorías semejantes y la imposibilidad de la demostración de su inexistencia no impide, sino que refuerza la creencia de quien está dispuesto a buscar en ellas la verdad. Otra característica de algunas de ellas es que ignoran los saltos dados en el conocimiento humano tras algunos acontecimientos.",2.6666666666666665
"Como comentaba el otro compañero Wi-fi no significa wireless fidelity, es solo un alcance de nombre . y una cosa mas al clikear el link  desde redes de computadores me enlaza a otro tema Exacto, wi-Fi no tiene significado. Lean el artículo donde se cita a Phil Belanger. Creo que a esta altura debería darse por finalizada la discusión al respecto.",1.3333333333333333
"No te jode, y luego soy yo el parcial xD. Y vuelves a revertir TODO, pero me pregunto que si estás de acuerdo en que forma parte del conflicto árabe-israelí, por qué lo quitas también?",0.6666666666666666
"Se me olvidó comentar un dato interesante: el Dr. Mearin, autor de esa referencia, es el coordinador internacional del Comité de Trastornos Funcionales Intestinales Roma IV.",2.0
"Ayer puse un comentario, preguntando cómo es posible que se considere la campaña en europa de Pinilla como una verguenza y las campañas de Claudio Bravo, Humberto Suazo el año pasado y Manuel Neira nos ean consideradas como tales... ¿Dónde queda la objetividad?... Ojalá no borren mi comentario, como sí lo hicieron cn el de ayer...",0.3333333333333333
"La frase del artículo dice: En las dosis indicadas el paracetamol no afecta a la mucosa gástrica ni a la coagulación sanguínea o los riñones, pero sí al hígado, severamente. ¿Está bien eso redactado?",1.3333333333333333
"No existen pruebas fehacientes con respecto a un amistoso en 1908. Si nadie brinda una fuente objetiva, neutral y comprobable debe ser eliminado.",2.0
"Cierto, San Ignucio perfectamente podría ser una sección dentro del artículo Richard Stallman. Yo me inclino sin embargo a mantener ambos artículos por separado, San Ignucio y Richard Stallman. El concepto de San Ignucio es lo suficientemente importante e interesante como para que tenga artículo propio.",3.3333333333333335
"Aun suponiendo cierta la aseveración de que existía una población indígena resitente al invasor, del palo astérix, imposible que fuera una reconquista en el sentido estricto del término. La población hispano romana del centro y sur de la península sobretodo estaba tan sumisa que tuvo que ser también conquistada por los propios reinos del norte. Además es un proceso lento de siglos.",2.0
"Creo que es una información muy interesante, Pepe. ¿Correspondería también incorporar el concepto de sujetos políticos eventuales en los artículos de las regiones? Me refiero, por ejemplo, a Región del Nuevo Cuyo o Región de la Patagonia.",3.6666666666666665
"¿Objetivo o Subjetivo? Un articulo objetivo se puede determinar como critico, cuando se coloca y se le muestra los pro y los contra del escrito al lector, puesto que le incita al mismo (por su sentido comun) a llegar a conclusiones, permitiendo asi incentivar la indagacion y permitiendole ahondar mas en el tema.",2.0
"He reemplazado el precario esbozo anterior. Como dije en el mensaje previo, prácticamente carecía de toda la información elemental: fechas, nombres, incluso contenía una cita del website del Hamás (sic) sin que se indicara la dirección de dicho website ni se informara de qué idioma habría sido traducida la cita.",0.3333333333333333
"Hay que encuadrar la página : ) Tal vez sea de interés a los estudiantes comentar las reacciones de hidrogenación del benceno, en comparación de otros C6 con dobles enlaces alternos. Resaltar que el benceno es plano y rígido y sus distancias de enlace son intermedias entre simple y doble, a la luz del espectro.",3.0
"En mi opinión sería mejor quitar la última parte del artículo (hipótesis y comentario de películas), creo que no tiene mucho sentido aquí. Aún así hay gente que se ha interesado mucho más que yo por este artículo así que no seré yo quien lo quite.",3.0
"Si así es escríbelo al principio. Yo no entro a valorar si el libro es bueno o malo, principalmente porque no lo he leído. Ahora bien, si tú actúas con ánimo didáctico, cosa que no quiero ni pensar, deberías aprender a redactar y no escribir ese revuelto de tonterías.",0.0
Siguiendo los datos que ofrece dice que en el aire frío debe limitarse la humedad y que en aire caliente debe favorecerse la humedad. Después explica que uno de los objetivos es que en aire frío no permita tanta evaporación de la piel mientras que en clima cálido si permita una buena evaporación del sudor sobre la piel. El punto es que debiera decir lo opuesto para que eso suceda.,2.0
"Bueno,recientemente encontré a TS1 Sayori,además de un poco de información de TS2 Nigame. En pocas palabras,no parece para nada un VOCALOID,sino un UTAUloid creado por fans. Sugiero que,a menos que se confirmen como VOCALOIDs,se retiren del contenido debido a la confusión que creó y pueda crear en los usuarios.",1.6666666666666667
"Pero quien les dice UANL? o Sinaloa? en ese caso ese no es su nombre, se llaman Tigres de la UANL (Tigres para corto) o Dorados de Sinaloa (Dorados en corto, NADIE los llama Sinaloa). Creo que lo correcto seria la manera en que los nombran los medios de comunicacion no creen?",0.0
"Alguien, en la tabla de Estados Miembros, ha cambiado Luxemburgo por Federación Rusa. Lo he corregido en todo lo que he podido. Pero no sé cambiar los datos de población, superficie y etc. que también son erróneos.",2.0
"No existe fuente oficial, Rusia solo concedió 350 muertos, los demás rusos fueron enterados en fosos comunes al fin del invierno, sin ni siquiera contarles. Puede haber sido un millón, nadie sabe. Por otra parte, aunque Rusia dijo que ellos ganaron, queda totalmente claro que los que ganaron fue Finlandia.",2.3333333333333335
"No hay problema en publicar las críticas siempre que estas esten documentadas, y Amnistia Internacional no ha documentado ninguna muerte con estudios forenses o sentencias judiciales. Fíjate que el lenguaje que utiliza Amnistia Internacional es general, poco concreto y siempre hace referencia a estudios o artículos que ellos publican.",2.0
"Es cierto que está sesgado. Todo lo que dice es verdad, pero no es toda la verdad''. Para mejorarlo hay que agregar la leche humana y la de otros animales pues quienes han ayudado hasta ahora lo han hecho poniendo lo que conocen mejor y no hay que culparlos de su enfoque centrado en las vaquitas, sino ampliar.",2.6666666666666665
"Esta entrada ha sido desarrollada por varios usuarios desde 2002, pero hasta hoy (2006-11-12) no tenía página de discusión. Esto me parece una anomalía, y además creo que el artículo puede mejorarse bastante. Reuniré aquí mis aportaciones en espera de que se conjunte un equipo de trabajo.",3.3333333333333335
"Hola, He cambiado la imagen del cuadro que se puso incialmente: (Iaido_Tenrikyo.jpg) Por esta (Sensei_iaido-rework.jpg) Por varios motivos: 1) Es una fotografía mejor.",2.0
"En una parte del artículo se comenta que Black Mesa es un centro ultrasecreto, pero cuando Freeman viaja por el metrorrail se oye una voz indicando si conocemos a alguien interesado en trabajar en varias secciones en las que se necesita cubrir personal. Así que no sé si se ha confirmado oficialmente que Black Mesa es un centro ultrasecreto o es la idea que tenemos todos.",3.0
"Falta una referencia para este dato: Después de que la aerolínea implementase este desarrollo, Emirates, Air France, KLM y China Southern Airlines, entre muchas otras aerolíneas, emularon esta práctica. La compañía británica decidió posteriormente retirar este arreglo, largamente criticado, lo que supuso regresar a la configuración estándar de nueve asientos por fila.",2.0
"En cuanto a lo que yo escribí, no son citas sino un miniresumen de varias cosas tratadas en las obras de Santo Tomas de Aquino. Como referencias bibliográficas, se podrían usar las de  en cuanto a las obras Suma Teológica y Suma Contra Gentiles. Si pudieras editar y poner las referencias, estaria perfecto.",2.3333333333333335
"Aca estoy... no puedo vivir pendiente de esto... Bien, voy a buscar referencias de lo que escribi, porque estoy segura de que hay, y si por mala suerte no encuentro nada, vengo aca lo digo y dejan el articulo como esta... Ahora, respecto a porque lo cambie, primero... que Def Leppard no es parte la NWOBHM, fijense en el articulo y van a ver...",0.6666666666666666
"Anteriormente estaba escrito que el imperio Mongol en 25 años (o su ejército ) conquistó más tierras que los romanos en 400 años, y que murió por las heridas sufridas por la caída de su caballo. Lo primero aparecía incompleto así : el ejército Mongol en 25 años conquisto más tierras. y lo completé en la sección Logros.",2.0
"Pero Kanon, guiarse por la política de títulos de Wikipedia para poner un título en Wikipedia es lo correcto, no lo fácil. Ten en cuenta que se trata de un título de un artículo, nadie está rebautizando la ciudad ni diciendo que no haya otra verdad que sea, por lo que tampoco es útil tratar de acoger todo el conocimiento existente de él intentar concluir una verdad absoluta.",2.6666666666666665
Me han revertido una edición en la que volvía a colocar el topónimo occitano (Tolosa) en el cuadro de localidad de Francia. Está claro que el exónimo en español debe ser Toulouse y como tal figura en la página y en la cabecera de la tabla.,2.6666666666666665
"La palabra cochinadita no queda bien. No sé a que se refiere, no la encontré en el diccionario de la RAE. Debe ser algún modismo local y por esa razón no creo que deba ser usada en un texto de Wikipedia al alcance de todos los hispanohablantes.",1.0
"Las traducciones que han los españoles entendamos lo que la IUPAC nos quiere decir; son las que han causado todo este debate con respecto a los términos utilizados. Las standard conditions en inglés, por muy raro y ridículo que pueda parecer no son nuestras condiciones estándar, sino nuestras condiciones normales.",2.0
"Giordano Bruno primero fue excomulgado, igual que Servet, por los Calvinistas en Ginebra, en 1579, y luego por la Iglesia Luterana en Helmstadt, en 1589. Después fue condenado por la Iglesia Católica. Se ve que era un tipo insoportable, que no se lo bancaba nadie.",1.3333333333333333
"He estado viendo el historial de esta página de discusión y descubrí que algunos usuarios borraban los comentarios de otros. Eso no debe hacerse, salvo que sean insultos o cosas así. Si quieres responder a un usuario, no borres su comentarios, simplemente escribe debajo, así queda registrada la conversación entre los usuarios acerca del artículo en cuestión.",2.6666666666666665
"así es, se decidió hace mucho tiempo, colocar el nombre científico por la cantidad de nombres comunes que cada especie puede tener en español. Solanum tuberosum , es aquí y en China, con papa y patata redireccionado a esa página. Luego, tu elucubración acerca de los estándares de la wiki en inglés y en español es inexacta, particularmente en los artículos de botánica.",2.3333333333333335
No editeis las páginas sin información oficial. Que resta credibilidad a la Wikipedia. El diario Marca confirma en la referencia que ya firmo.,1.6666666666666667
"Sugiero eliminar el siguiente párrafo correspondiente a Reacciones y ayuda []: La Brigada de Rescate Topos Tlatelolco o Brigada Internacional de Rescate Topos Tlatelolco Azteca o Topos Tlatelolco A.C. de México, reconocida a nivel mundial, indica que un grupo de 10 topos mexicanos y un perro de rescate, están preparados para salir con rumbo a Haití para ayudar en las tareas de rescate.",2.6666666666666665
"Pues si Davius, obviamente no pueden ser 1010 ºK, temperatura extraordinariamente baja. He consultado el libro Historia del Tiempo de Stephen Hawking, que justo lo tenía a mano, y da algunos datos, aunque no, desgraciadamente el que buscamos.",2.0
"El apoyo de Albert Einstein al movimiento sionista y la creación de un Estado judío está ampliamente documentado y probado desde que ayudó a construir la Universidad Hebrea de Jerusalén en la década del '20, además de todas sus reuniones con Ben Gurión y dirigentes norteamericanos donde abogó por la causa sionista. Algunas referencias correspondientes están en el artículo.",2.6666666666666665
"Lei en las reglas de Wikipedia que cuida los derechos de autor del material fotografico y que si uno sube fotos de otros sitios webs corres el riego que wikipedia elimine el material fotografico. A lo que voy si le tomo fotos al PS2 y estas fotos las quiero subir a wikipedia, dichas fotos las tomaria con una camara digital y las subo a wikipedia ¿se considera violacion de derecho de autor?",2.0
"Yo soy CAC y quiero decir que la antartidad (sobra la última d) es un continente, y Europa y Asia son 2 continentes, talves (te faltó la tilde en la e·)en otros países se diferentes pero (siempre antes de un pero va una coma, como mínimo)en Venezuela me enseñarón (enseñaron no lleva tilde) que los continentes son: América, Europa, África, Asia y Oceanía.",0.0
"En la Historia mexicana, los conservadores han quedado muy mal: En más de una ocasión han apoyado a los invasores extranjeros, se han pronunciado en contra de los derechos indígenas y del voto femenino, han incluso solapado a sacerdotes pederastas y a gobernadores corruptos. Ahora tratan de vender el patrimonio nacional bajo la excusa de que es lo más conveniente para el desarrollo.",2.0
"He modificado donde dice que el kung fu, es un estilo largo, porque no es cierto. Y eso iva a molestar a mas de uno, quitando credibilidad a la wiki.",2.0
"En una de las ediciones que la IP ha añadido hoy se asegura, sin aportar referencias: No he encontrado ninguna referencia que demuestre lo que se afirma en dicha frase, por lo que he movido este texto a este lugar hasta que esté debidamente referenciado con fuentes verificables, pues en este ámbito, afirmaciones así pueden conducir al lector ocasional a un equívoco.",2.3333333333333335
Disculpa pero sigo sin ver donde está lo promocional dado que sigues sin especificar nada en concreto. Suponiendo que lo que dices en la sección Acciones fuera cierto.. si los describiéramos como justicieros que actúan en su propio beneficio o intereses tampoco seriamos neutrales.,2.6666666666666665
"Por otro lado, el tema logró encabezar las listas de Alemania, la de la República Checa y las estadounidenses - ¿Porqué en algunas se usa el país y en otros el gentilicio? No pusiste la oración completa: Por otro lado, el tema logró encabezar las listas de Alemania, la de la República Checa y las estadounidenses Dance/Club Play Songs, Radio Songs y Pop Songs.",2.6666666666666665
El artículo que aparece en Wikipedia sobre la separación de poderes equipara separación de poderes y funciones. Esto es un error garrafal.,0.6666666666666666
"Estoy de acuerdo contigo, en realidad yo no había citado cine, música ni literatura. Y El gabinete del Doctor Caligari lo conozco bastante bien, hice un trabajo sobre el tema en la universidad. Pero, sin restarles méritos, creo que la pintura fue lo más importante, al menos en conjunto.",3.0
"Tal como se puede ver en la edición On-Line de la Vulgata (traducción de la que derivan las biblias hispanas), el versículo 7: 3 del Cantar de los Cantares (conocido en inglés como Song of Solomon), dice: umbilicus tuus crater tornatilis numquam indigens poculis venter tuus sicut acervus tritici vallatus liliis.",2.3333333333333335
"Los cambios que he realizado principalmete son para ordenar un poco el artículo, no he quitado información relevante. En la introducción he quitado la plantilla por ser innecesaria. Y cambié la redacción dejando en el primer párrafo una descripción más clara de quién es, colocando lo de los títulos en el segundo.",2.3333333333333335
Con todo respecto discrepo con acerca del “idioma oficial” o “idioma nacional”. Mi razonamiento es el siguiente: 1) Desde el Código Civil de Vélez Sarsfield y la ley 1420 hay leyes que hacen referencia al “idioma nacional”.,3.3333333333333335
"Discrepo en lo primero y concuerdo en lo segundo. El fin último de cada artículo, debe ser, utópicamente, ser destacado... tal como WP: QEUAD dice, el tema debe ser tratado en toooooda su amplitud, no sesgando nada en honor al pudor.",1.0
El mapa indicando la cobertura de inditex es incorrecto. Tiene ahora también tiendas en Australia  Yo no diría incorrecto sino desactualizado.,1.6666666666666667
"lllCarrera, sólo llega a narrar hasta el año 1991, y ahí finaliza el artículo prácticamente. El artículo está MUY incompleto, y lleva meses así, cuando se supone que se está trabajando para ampliarlo y mejorarlo. Yo no dispongo del tiempo para ampliar el artículo, pero deben haber usuarios de sobra para realizar el trabajo.",1.0
"El cortisol disminuye el nivel de glucosa. Teóricamente la glucosa queda destruida al interactuar un hidroxilo del glucocorticoide con uno de los hidrógenos de la glucosa, formando una molécula de agua. El hidroxilo que enlaza corresponde al tercer anillo bencénico contando desde la base de la estructura.",3.3333333333333335
"Hola , he notado que algunas de sus contribuciones consisten en una investigación original. Debo advertirle que este tipo de ediciones, tales como artículos de opinión, reseñas críticas y ensayos personales no están permitidas en Wikipedia y serán eliminadas por violar las políticas oficiales del proyecto.",1.3333333333333333
